0909; 0101; 0101; 0101; 0101; 0101; 0101; 0101; 0101; 0101; 0101; 0101; 0101; 0101; 0101; 0101; 0101; 0101; 0101; 0303;
0808; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0202;
0808; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0202;
0808; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0202;
0808; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0202;
0808; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0202;
0808; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0202;
0808; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0202;
0808; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0202;
0808; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0202;
0808; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0202;
0808; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0202;
0808; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0202;
0808; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0202;
0808; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0202;
0808; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0202;
0808; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0202;
0808; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0202;
0808; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0000; 0202;
0C0C; 0404; 0404; 0404; 0404; 0404; 0404; 0404; 0404; 0404; 0404; 0404; 0404; 0404; 0404; 0404; 0404; 0404; 0505; 0707;
maps/level0background.png
maps/level0background.png
